Chapter Code,H.S.Code,HS 4-digit Code,HS 4-digit Description,HS 6-digit Code,HS 6-digit Description,Statistical Code,Full 9-digit Code,Description,Row Index
44,4411.92,4411,"Of a density exceeding 0.8 g/cm3",441192,"Of a density exceeding 0.8 g/cm3",000,441192000,"Of a density exceeding 0.8 g/cm3",305
44,4411.93,4411,"Of a density exceeding 0.5 g/cm3 but not exceeding 0.8 g/cm3",441193,"Of a density exceeding 0.5 g/cm3 but not exceeding 0.8 g/cm3",000,441193000,"Of a density exceeding 0.5 g/cm3 but not exceeding 0.8 g/cm3",306
44,4411.94,4411,"Of a density not exceeding 0.5 g/cm3",441194,"Of a density not exceeding 0.5 g/cm3",000,441194000,"Of a density not exceeding 0.5 g/cm3",307
44,4412.10,4412,"Of bamboo",441210,"Of bamboo",111,441210111,"(a)Tongued, grooved or similarly works on one or both sides",313
44,4412.10,4412,"Of bamboo",441210,"Of bamboo",119,441210119,"(b)Other",314
44,4412.10,4412,"Of bamboo",441210,"Of bamboo",191,441210191,"(a)Less than 6mm in thickness",316
44,4412.10,4412,"Of bamboo",441210,"Of bamboo",199,441210199,"(b)Other",317
44,4412.10,4412,"Of bamboo",441210,"Of bamboo",211,441210211,"(a) Tongued, grooved or similarly works on one or both sides",320
44,4412.10,4412,"Of bamboo",441210,"Of bamboo",219,441210219,"(b) Other",321
44,4412.10,4412,"Of bamboo",441210,"Of bamboo",291,441210291,"(a) Less than 6 mm in thickness",323
44,4412.10,4412,"Of bamboo",441210,"Of bamboo",299,441210299,"(b) Other",324
44,4412.10,4412,"Of bamboo",441210,"Of bamboo",910,441210910,"(1) Laminated lumber",326
44,4412.10,4412,"Of bamboo",441210,"Of bamboo",990,441210990,"(2) Other",327
44,4412.31,4412,"With at least one outer ply of tropical wood",441231,"With at least one outer ply of tropical wood",111,441231111,"(1) Tongued, grooved or similarly works on one or both sides",332
44,4412.31,4412,"With at least one outer ply of tropical wood",441231,"With at least one outer ply of tropical wood",191,441231191,"(2) Other",333
44,4412.31,4412,"With at least one outer ply of tropical wood",441231,"With at least one outer ply of tropical wood",911,441231911,"- Less than 3 mm in thickness",336
44,4412.31,4412,"With at least one outer ply of tropical wood",441231,"With at least one outer ply of tropical wood",921,441231921,"- Less than 6 mm but not less than 3 mm in thickness",337
44,4412.31,4412,"With at least one outer ply of tropical wood",441231,"With at least one outer ply of tropical wood",931,441231931,"- Less than 12 mm but not less than 6 mm in thickness",339
44,4412.31,4412,"With at least one outer ply of tropical wood",441231,"With at least one outer ply of tropical wood",941,441231941,"- Less than 24 mm but not less than 12 mm in thickness",340
44,4412.31,4412,"With at least one outer ply of tropical wood",441231,"With at least one outer ply of tropical wood",951,441231951,"- Not less than 24 mm in thickness",341
44,4412.31,4412,"With at least one outer ply of tropical wood",441231,"With at least one outer ply of tropical wood",112,441231112,"(1) Tongued, grooved or similarly works on one or both sides",345
44,4412.31,4412,"With at least one outer ply of tropical wood",441231,"With at least one outer ply of tropical wood",192,441231192,"(2) Other",346
44,4412.31,4412,"With at least one outer ply of tropical wood",441231,"With at least one outer ply of tropical wood",912,441231912,"- Less than 3 mm in thickness",349
44,4412.31,4412,"With at least one outer ply of tropical wood",441231,"With at least one outer ply of tropical wood",922,441231922,"- Less than 6 mm but not less than 3 mm in thickness",350
44,4412.31,4412,"With at least one outer ply of tropical wood",441231,"With at least one outer ply of tropical wood",932,441231932,"- Less than 12 mm but not less than 6 mm in thickness",352
44,4412.31,4412,"With at least one outer ply of tropical wood",441231,"With at least one outer ply of tropical wood",942,441231942,"- Less than 24 mm but not less than 12 mm in thickness",353
44,4412.31,4412,"With at least one outer ply of tropical wood",441231,"With at least one outer ply of tropical wood",952,441231952,"- Not less than 24 mm in thickness",354
44,4412.31,4412,"With at least one outer ply of tropical wood",441231,"With at least one outer ply of tropical wood",118,441231118,"(1) Tongued, grooved or similarly works on one or both sides",357
44,4412.31,4412,"With at least one outer ply of tropical wood",441231,"With at least one outer ply of tropical wood",198,441231198,"(2) Other",358
44,4412.31,4412,"With at least one outer ply of tropical wood",441231,"With at least one outer ply of tropical wood",918,441231918,"- Less than 3 mm in thickness",361
44,4412.31,4412,"With at least one outer ply of tropical wood",441231,"With at least one outer ply of tropical wood",928,441231928,"- Less than 6 mm but not less than 3 mm in thickness",362
44,4412.31,4412,"With at least one outer ply of tropical wood",441231,"With at least one outer ply of tropical wood",938,441231938,"- Less than 12 mm but not less than 6 mm in thickness",364
44,4412.31,4412,"With at least one outer ply of tropical wood",441231,"With at least one outer ply of tropical wood",948,441231948,"- Less than 24 mm but not less than 12 mm in thickness",365
44,4412.31,4412,"With at least one outer ply of tropical wood",441231,"With at least one outer ply of tropical wood",958,441231958,"- Not less than 24 mm in thickness",366
44,4412.33,4412,"Other, with at least one outer ply of non-coniferous wood of the species alder (Alnus spp.), ash (Fraxinus spp.), beech (Fagus spp.), birch (Betula spp.), cherry (Prunus spp.), chestnut (Castanea spp.), elm (Ulmus spp.), eucalyptus (Eucalyptus spp.), hickory (Carya spp.), horse chestnut (Aesculus spp.), lime (Tilia spp.), maple (Acer spp.), oak (Quercus spp.), plane tree (Platanus spp.), poplar and aspen (Populus spp.), robinia (Robinia spp.), tulipwood (Liriodendron spp.) or walnut (Juglans spp.)",441233,"Other, with at least one outer ply of non-coniferous wood of the species alder (Alnus spp.), ash (Fraxinus spp.), beech (Fagus spp.), birch (Betula spp.), cherry (Prunus spp.), chestnut (Castanea spp.), elm (Ulmus spp.), eucalyptus (Eucalyptus spp.), hickory (Carya spp.), horse chestnut (Aesculus spp.), lime (Tilia spp.), maple (Acer spp.), oak (Quercus spp.), plane tree (Platanus spp.), poplar and aspen (Populus spp.), robinia (Robinia spp.), tulipwood (Liriodendron spp.) or walnut (Juglans spp.)",110,441233110,"(1) Tongued, grooved or similarly works on one or both sides",369
44,4412.33,4412,"Other, with at least one outer ply of non-coniferous wood of the species alder (Alnus spp.), ash (Fraxinus spp.), beech (Fagus spp.), birch (Betula spp.), cherry (Prunus spp.), chestnut (Castanea spp.), elm (Ulmus spp.), eucalyptus (Eucalyptus spp.), hickory (Carya spp.), horse chestnut (Aesculus spp.), lime (Tilia spp.), maple (Acer spp.), oak (Quercus spp.), plane tree (Platanus spp.), poplar and aspen (Populus spp.), robinia (Robinia spp.), tulipwood (Liriodendron spp.) or walnut (Juglans spp.)",441233,"Other, with at least one outer ply of non-coniferous wood of the species alder (Alnus spp.), ash (Fraxinus spp.), beech (Fagus spp.), birch (Betula spp.), cherry (Prunus spp.), chestnut (Castanea spp.), elm (Ulmus spp.), eucalyptus (Eucalyptus spp.), hickory (Carya spp.), horse chestnut (Aesculus spp.), lime (Tilia spp.), maple (Acer spp.), oak (Quercus spp.), plane tree (Platanus spp.), poplar and aspen (Populus spp.), robinia (Robinia spp.), tulipwood (Liriodendron spp.) or walnut (Juglans spp.)",190,441233190,"(2) Other",370
44,4412.33,4412,"Other, with at least one outer ply of non-coniferous wood of the species alder (Alnus spp.), ash (Fraxinus spp.), beech (Fagus spp.), birch (Betula spp.), cherry (Prunus spp.), chestnut (Castanea spp.), elm (Ulmus spp.), eucalyptus (Eucalyptus spp.), hickory (Carya spp.), horse chestnut (Aesculus spp.), lime (Tilia spp.), maple (Acer spp.), oak (Quercus spp.), plane tree (Platanus spp.), poplar and aspen (Populus spp.), robinia (Robinia spp.), tulipwood (Liriodendron spp.) or walnut (Juglans spp.)",441233,"Other, with at least one outer ply of non-coniferous wood of the species alder (Alnus spp.), ash (Fraxinus spp.), beech (Fagus spp.), birch (Betula spp.), cherry (Prunus spp.), chestnut (Castanea spp.), elm (Ulmus spp.), eucalyptus (Eucalyptus spp.), hickory (Carya spp.), horse chestnut (Aesculus spp.), lime (Tilia spp.), maple (Acer spp.), oak (Quercus spp.), plane tree (Platanus spp.), poplar and aspen (Populus spp.), robinia (Robinia spp.), tulipwood (Liriodendron spp.) or walnut (Juglans spp.)",911,441233911,"- Less than 3 mm in thickness",373
44,4412.33,4412,"Other, with at least one outer ply of non-coniferous wood of the species alder (Alnus spp.), ash (Fraxinus spp.), beech (Fagus spp.), birch (Betula spp.), cherry (Prunus spp.), chestnut (Castanea spp.), elm (Ulmus spp.), eucalyptus (Eucalyptus spp.), hickory (Carya spp.), horse chestnut (Aesculus spp.), lime (Tilia spp.), maple (Acer spp.), oak (Quercus spp.), plane tree (Platanus spp.), poplar and aspen (Populus spp.), robinia (Robinia spp.), tulipwood (Liriodendron spp.) or walnut (Juglans spp.)",441233,"Other, with at least one outer ply of non-coniferous wood of the species alder (Alnus spp.), ash (Fraxinus spp.), beech (Fagus spp.), birch (Betula spp.), cherry (Prunus spp.), chestnut (Castanea spp.), elm (Ulmus spp.), eucalyptus (Eucalyptus spp.), hickory (Carya spp.), horse chestnut (Aesculus spp.), lime (Tilia spp.), maple (Acer spp.), oak (Quercus spp.), plane tree (Platanus spp.), poplar and aspen (Populus spp.), robinia (Robinia spp.), tulipwood (Liriodendron spp.) or walnut (Juglans spp.)",912,441233912,"- Less than 6 mm but not less than 3 mm in thickness",374
44,4412.33,4412,"Other, with at least one outer ply of non-coniferous wood of the species alder (Alnus spp.), ash (Fraxinus spp.), beech (Fagus spp.), birch (Betula spp.), cherry (Prunus spp.), chestnut (Castanea spp.), elm (Ulmus spp.), eucalyptus (Eucalyptus spp.), hickory (Carya spp.), horse chestnut (Aesculus spp.), lime (Tilia spp.), maple (Acer spp.), oak (Quercus spp.), plane tree (Platanus spp.), poplar and aspen (Populus spp.), robinia (Robinia spp.), tulipwood (Liriodendron spp.) or walnut (Juglans spp.)",441233,"Other, with at least one outer ply of non-coniferous wood of the species alder (Alnus spp.), ash (Fraxinus spp.), beech (Fagus spp.), birch (Betula spp.), cherry (Prunus spp.), chestnut (Castanea spp.), elm (Ulmus spp.), eucalyptus (Eucalyptus spp.), hickory (Carya spp.), horse chestnut (Aesculus spp.), lime (Tilia spp.), maple (Acer spp.), oak (Quercus spp.), plane tree (Platanus spp.), poplar and aspen (Populus spp.), robinia (Robinia spp.), tulipwood (Liriodendron spp.) or walnut (Juglans spp.)",991,441233991,"- Less than 12 mm but not less than 6 mm in thickness",376
44,4412.33,4412,"Other, with at least one outer ply of non-coniferous wood of the species alder (Alnus spp.), ash (Fraxinus spp.), beech (Fagus spp.), birch (Betula spp.), cherry (Prunus spp.), chestnut (Castanea spp.), elm (Ulmus spp.), eucalyptus (Eucalyptus spp.), hickory (Carya spp.), horse chestnut (Aesculus spp.), lime (Tilia spp.), maple (Acer spp.), oak (Quercus spp.), plane tree (Platanus spp.), poplar and aspen (Populus spp.), robinia (Robinia spp.), tulipwood (Liriodendron spp.) or walnut (Juglans spp.)",441233,"Other, with at least one outer ply of non-coniferous wood of the species alder (Alnus spp.), ash (Fraxinus spp.), beech (Fagus spp.), birch (Betula spp.), cherry (Prunus spp.), chestnut (Castanea spp.), elm (Ulmus spp.), eucalyptus (Eucalyptus spp.), hickory (Carya spp.), horse chestnut (Aesculus spp.), lime (Tilia spp.), maple (Acer spp.), oak (Quercus spp.), plane tree (Platanus spp.), poplar and aspen (Populus spp.), robinia (Robinia spp.), tulipwood (Liriodendron spp.) or walnut (Juglans spp.)",992,441233992,"- Less than 24 mm but not less than 12 mm in thickness",377
44,4412.33,4412,"Other, with at least one outer ply of non-coniferous wood of the species alder (Alnus spp.), ash (Fraxinus spp.), beech (Fagus spp.), birch (Betula spp.), cherry (Prunus spp.), chestnut (Castanea spp.), elm (Ulmus spp.), eucalyptus (Eucalyptus spp.), hickory (Carya spp.), horse chestnut (Aesculus spp.), lime (Tilia spp.), maple (Acer spp.), oak (Quercus spp.), plane tree (Platanus spp.), poplar and aspen (Populus spp.), robinia (Robinia spp.), tulipwood (Liriodendron spp.) or walnut (Juglans spp.)",441233,"Other, with at least one outer ply of non-coniferous wood of the species alder (Alnus spp.), ash (Fraxinus spp.), beech (Fagus spp.), birch (Betula spp.), cherry (Prunus spp.), chestnut (Castanea spp.), elm (Ulmus spp.), eucalyptus (Eucalyptus spp.), hickory (Carya spp.), horse chestnut (Aesculus spp.), lime (Tilia spp.), maple (Acer spp.), oak (Quercus spp.), plane tree (Platanus spp.), poplar and aspen (Populus spp.), robinia (Robinia spp.), tulipwood (Liriodendron spp.) or walnut (Juglans spp.)",993,441233993,"- Not less than 24 mm in thickness",378
44,4412.34,4412,"Other, with at least one outer ply of non-coniferous wood not specified under subheading 4412.33",441234,"Other, with at least one outer ply of non-coniferous wood not specified under subheading 4412.33",110,441234110,"(1) Tongued, grooved or similarly works on one or both sides",381
44,4412.34,4412,"Other, with at least one outer ply of non-coniferous wood not specified under subheading 4412.33",441234,"Other, with at least one outer ply of non-coniferous wood not specified under subheading 4412.33",190,441234190,"(2) Other",382
44,4412.34,4412,"Other, with at least one outer ply of non-coniferous wood not specified under subheading 4412.33",441234,"Other, with at least one outer ply of non-coniferous wood not specified under subheading 4412.33",911,441234911,"- Less than 3 mm in thickness",385
44,4412.34,4412,"Other, with at least one outer ply of non-coniferous wood not specified under subheading 4412.33",441234,"Other, with at least one outer ply of non-coniferous wood not specified under subheading 4412.33",912,441234912,"- Less than 6 mm but not less than 3 mm in thickness",386
44,4412.34,4412,"Other, with at least one outer ply of non-coniferous wood not specified under subheading 4412.33",441234,"Other, with at least one outer ply of non-coniferous wood not specified under subheading 4412.33",991,441234991,"- Less than 12 mm but not less than 6 mm in thickness",388
44,4412.34,4412,"Other, with at least one outer ply of non-coniferous wood not specified under subheading 4412.33",441234,"Other, with at least one outer ply of non-coniferous wood not specified under subheading 4412.33",992,441234992,"- Less than 24 mm but not less than 12 mm in thickness",389
44,4412.34,4412,"Other, with at least one outer ply of non-coniferous wood not specified under subheading 4412.33",441234,"Other, with at least one outer ply of non-coniferous wood not specified under subheading 4412.33",993,441234993,"- Not less than 24 mm in thickness",390
44,4412.39,4412,"Other, with both outer plies of coniferous wood",441239,"Other, with both outer plies of coniferous wood",110,441239110,"(1) Tongued, grooved or similarly works on one or both sides",393
44,4412.39,4412,"Other, with both outer plies of coniferous wood",441239,"Other, with both outer plies of coniferous wood",190,441239190,"(2) Other",394
44,4412.39,4412,"Other, with both outer plies of coniferous wood",441239,"Other, with both outer plies of coniferous wood",910,441239910,"(1) Less than 6 mm in thickness",396
44,4412.39,4412,"Other, with both outer plies of coniferous wood",441239,"Other, with both outer plies of coniferous wood",991,441239991,"- Less than 12 mm but not less than 6 mm in thickness",398
44,4412.39,4412,"Other, with both outer plies of coniferous wood",441239,"Other, with both outer plies of coniferous wood",992,441239992,"- Not less than 12 mm in thickness",399
44,4412.41,4412,"With at least one outer ply of tropical wood",441241,"With at least one outer ply of tropical wood",000,441241000,"With at least one outer ply of tropical wood",401
44,4412.42,4412,"Other, with at least one outer ply of non-coniferous wood",441242,"Other, with at least one outer ply of non-coniferous wood",000,441242000,"Other, with at least one outer ply of non-coniferous wood",402
44,4412.49,4412,"Other, with both outer plies of coniferous wood",441249,"Other, with both outer plies of coniferous wood",010,441249010,"- With at least one ply of tropical wood",404
44,4412.49,4412,"Other, with both outer plies of coniferous wood",441249,"Other, with both outer plies of coniferous wood",090,441249090,"- Other",405
44,4412.51,4412,"With at least one outer ply of tropical wood",441251,"With at least one outer ply of tropical wood",100,441251100,"1 Laminated lumber",408
44,4412.51,4412,"With at least one outer ply of tropical wood",441251,"With at least one outer ply of tropical wood",900,441251900,"2 Other",409
44,4412.52,4412,"Other, with at least one outer ply of non-coniferous wood",441252,"Other, with at least one outer ply of non-coniferous wood",100,441252100,"1 Laminated lumber",411
44,4412.52,4412,"Other, with at least one outer ply of non-coniferous wood",441252,"Other, with at least one outer ply of non-coniferous wood",900,441252900,"2 Other",412
44,4412.59,4412,"Other, with both outer plies of coniferous wood",441259,"Other, with both outer plies of coniferous wood",100,441259100,"1 Laminated lumber",414
44,4412.59,4412,"Other, with both outer plies of coniferous wood",441259,"Other, with both outer plies of coniferous wood",900,441259900,"2 Other",415
44,4412.91,4412,"With at least one outer ply of tropical wood",441291,"With at least one outer ply of tropical wood",100,441291100,"1 Laminated lumber",418
44,4412.91,4412,"With at least one outer ply of tropical wood",441291,"With at least one outer ply of tropical wood",900,441291900,"2 Other",419
44,4412.92,4412,"Other, with at least one outer ply of non-coniferous wood",441292,"Other, with at least one outer ply of non-coniferous wood",100,441292100,"1 Laminated lumber",421
44,4412.92,4412,"Other, with at least one outer ply of non-coniferous wood",441292,"Other, with at least one outer ply of non-coniferous wood",900,441292900,"2 Other",422
44,4412.99,4412,"Other, with both outer plies of coniferous wood",441299,"Other, with both outer plies of coniferous wood",110,441299110,"- With at least one ply of tropical wood",425
44,4412.99,4412,"Other, with both outer plies of coniferous wood",441299,"Other, with both outer plies of coniferous wood",190,441299190,"- Other",426
44,4412.99,4412,"Other, with both outer plies of coniferous wood",441299,"Other, with both outer plies of coniferous wood",910,441299910,"- With at least one ply of tropical wood",428
44,4412.99,4412,"Other, with both outer plies of coniferous wood",441299,"Other, with both outer plies of coniferous wood",990,441299990,"- Other",429
44,4413.00,4413,"Densified wood, in blocks, plates, strips or profile shapes.",441300,"Densified wood, in blocks, plates, strips or profile shapes.",000,441300000,"Densified wood, in blocks, plates, strips or profile shapes.",431
44,4414.10,4414,"Of tropical wood",441410,"Of tropical wood",000,441410000,"Of tropical wood",433
44,4414.90,4414,"Other",441490,"Other",000,441490000,"Other",434
44,4415.10,4415,"Cases, boxes, crates, drums and similar packings; cable -drums",441510,"Cases, boxes, crates, drums and similar packings; cable -drums",000,441510000,"Cases, boxes, crates, drums and similar packings; cable -drums",436
44,4415.20,4415,"Pallets, box pallets and other load boards; pallet collars",441520,"Pallets, box pallets and other load boards; pallet collars",000,441520000,"Pallets, box pallets and other load boards; pallet collars",437
44,4416.00,4416,"Casks, barrels, vats, tubs and other coopers' products and parts thereof, of wood, including staves.",441600,"Casks, barrels, vats, tubs and other coopers' products and parts thereof, of wood, including staves.",000,441600000,"Casks, barrels, vats, tubs and other coopers' products and parts thereof, of wood, including staves.",439
44,4417.00,4417,"Tools, tool bodies, tool handles, broom or brush bodies and handles, of wood; boot or shoe lasts and trees, of wood.",441700,"Tools, tool bodies, tool handles, broom or brush bodies and handles, of wood; boot or shoe lasts and trees, of wood.",010,441700010,"1 Boot or shoe lasts and trees",442
44,4417.00,4417,"Tools, tool bodies, tool handles, broom or brush bodies and handles, of wood; boot or shoe lasts and trees, of wood.",441700,"Tools, tool bodies, tool handles, broom or brush bodies and handles, of wood; boot or shoe lasts and trees, of wood.",020,441700020,"2 Other",443
44,4418.11,4418,"Of tropical wood",441811,"Of tropical wood",000,441811000,"Of tropical wood",446
44,4418.19,4418,"Other",441819,"Other",000,441819000,"Other",447
44,4418.21,4418,"Of tropical wood",441821,"Of tropical wood",000,441821000,"Of tropical wood",449
44,4418.29,4418,"Other",441829,"Other",000,441829000,"Other",450
44,4418.30,4418,"Posts and beams other than products of subheadings 4418.81 to 4418.89",441830,"Posts and beams other than products of subheadings 4418.81 to 4418.89",000,441830000,"Posts and beams other than products of subheadings 4418.81 to 4418.89",451
44,4418.40,4418,"Shuttering for concrete constructional work",441840,"Shuttering for concrete constructional work",000,441840000,"Shuttering for concrete constructional work",452
44,4418.50,4418,"Shingles and shakes",441850,"Shingles and shakes",000,441850000,"Shingles and shakes",453
44,4418.73,4418,"Of bamboo or with at least the top layer (wear layer) of bamboo",441873,"Of bamboo or with at least the top layer (wear layer) of bamboo",000,441873000,"Of bamboo or with at least the top layer (wear layer) of bamboo",455
44,4418.74,4418,"Other, for mosaic floors",441874,"Other, for mosaic floors",000,441874000,"Other, for mosaic floors",456
44,4418.75,4418,"Other, multilayer",441875,"Other, multilayer",000,441875000,"Other, multilayer",457
44,4418.79,4418,"Other",441879,"Other",000,441879000,"Other",458
44,4418.81,4418,"Glue-laminated timber (glulam)",441881,"Glue-laminated timber (glulam)",100,441881100,"- Of bamboo",461
44,4418.81,4418,"Glue-laminated timber (glulam)",441881,"Glue-laminated timber (glulam)",910,441881910,"-- Posts and beams",463
44,4418.81,4418,"Glue-laminated timber (glulam)",441881,"Glue-laminated timber (glulam)",991,441881991,"--- With a shorter side (width) of cross-section of not less than 15 cm in length and with a cross-sectional area of not less than 300 cm2; of non-rectangular and non-square cross-section",465
44,4418.81,4418,"Glue-laminated timber (glulam)",441881,"Glue-laminated timber (glulam)",992,441881992,"--- With a short side (width) of cross-section of not less than 7.5 cm in length and with a long side (depth) of cross-section of not less than 15 cm in length (other than those of 4418.81-991)",466
44,4418.81,4418,"Glue-laminated timber (glulam)",441881,"Glue-laminated timber (glulam)",999,441881999,"--- Other",467
44,4418.82,4418,"Cross-laminated timber (CLT or X-lam)",441882,"Cross-laminated timber (CLT or X-lam)",110,441882110,"- Of a length not less than  900 mm and of a width not less than 300 mm",470
44,4418.82,4418,"Cross-laminated timber (CLT or X-lam)",441882,"Cross-laminated timber (CLT or X-lam)",190,441882190,"- Other",471
44,4418.82,4418,"Cross-laminated timber (CLT or X-lam)",441882,"Cross-laminated timber (CLT or X-lam)",900,441882900,"2 Other",472
44,4418.83,4418,"I beams",441883,"I beams",100,441883100,"- Of bamboo",474
44,4418.83,4418,"I beams",441883,"I beams",900,441883900,"- Other",475
44,4418.89,4418,"Other",441889,"Other",100,441889100,"- Of bamboo",477
44,4418.89,4418,"Other",441889,"Other",910,441889910,"-- Posts and beams",479
44,4418.89,4418,"Other",441889,"Other",990,441889990,"-- Other",480
44,4418.91,4418,"Of bamboo",441891,"Of bamboo",110,441891110,"1 Cellular bamboo panels",483
44,4418.91,4418,"Of bamboo",441891,"Of bamboo",210,441891210,"(1)Tategu (door, window sash and the like)  and Tokobashira",485
44,4418.91,4418,"Of bamboo",441891,"Of bamboo",221,441891221,"- Transom",487
44,4418.91,4418,"Of bamboo",441891,"Of bamboo",222,441891222,"- Other flooring panels and panels other than assembled flooring panels",488
44,4418.91,4418,"Of bamboo",441891,"Of bamboo",229,441891229,"- Other",489
44,4418.92,4418,"Cellular wood panels",441892,"Cellular wood panels",000,441892000,"Cellular wood panels",490
44,4418.99,4418,"Other",441899,"Other",210,441899210,"1 Tategu (door, window sash and the like)  and Tokobashira",492
44,4418.99,4418,"Other",441899,"Other",221,441899221,"- Transom",494
44,4418.99,4418,"Other",441899,"Other",222,441899222,"- Other flooring panels and panels other than assembled flooring panels",495
44,4418.99,4418,"Other",441899,"Other",229,441899229,"- Other",496
44,4419.11,4419,"Bread boards, chopping boards and similar boards",441911,"Bread boards, chopping boards and similar boards",000,441911000,"Bread boards, chopping boards and similar boards",499
44,4419.12,4419,"Chopsticks",441912,"Chopsticks",100,441912100,"1 Waribashi",501
44,4419.12,4419,"Chopsticks",441912,"Chopsticks",900,441912900,"2 Other",502
44,4419.19,4419,"Other",441919,"Other",000,441919000,"Other",503
44,4419.20,4419,"Of tropical wood",441920,"Of tropical wood",100,441920100,"1 Waribashi",505
44,4419.20,4419,"Of tropical wood",441920,"Of tropical wood",900,441920900,"2 Other",506
44,4419.90,4419,"Other",441990,"Other",100,441990100,"1 Waribashi",508
44,4419.90,4419,"Other",441990,"Other",900,441990900,"2 Other",509
44,4420.11,4420,"Of tropical wood",442011,"Of tropical wood",000,442011000,"Of tropical wood",512
44,4420.19,4420,"Other",442019,"Other",000,442019000,"Other",513
44,4420.90,4420,"Other",442090,"Other",010,442090010,"1 Wood marquetry or inlaid wood",515
44,4420.90,4420,"Other",442090,"Other",090,442090090,"2 Other",516
44,4421.10,4421,"Clothes hangers",442110,"Clothes hangers",000,442110000,"Clothes hangers",518
44,4421.20,4421,"Coffins",442120,"Coffins",100,442120100,"1 Of Kwarin, Tsuge or boxwood, Tagayasan (Cassia siamea) , red sandal wood, rosewood or ebony wood, excluding ebony wood with white streaks",520
44,4421.20,4421,"Coffins",442120,"Coffins",910,442120910,"- Of those obtained by splicing wood sawn lengthwise, whether or not end-jointed",522
44,4421.20,4421,"Coffins",442120,"Coffins",990,442120990,"- Other",523
44,4421.91,4421,"Of bamboo",442191,"Of bamboo",100,442191100,"1 Kushi",526
44,4421.91,4421,"Of bamboo",442191,"Of bamboo",200,442191200,"2 Match splints",527
44,4421.91,4421,"Of bamboo",442191,"Of bamboo",910,442191910,"- Fans and hand screens, nonmechanical; frames and handles thereof and parts of such frames and handles",529
44,4421.91,4421,"Of bamboo",442191,"Of bamboo",991,442191991,"-- Of those obtained by splicing wood sawn lengthwise, whether or not end-jointed",531
44,4421.91,4421,"Of bamboo",442191,"Of bamboo",999,442191999,"-- Other",532
44,4421.99,4421,"Other",442199,"Other",100,442199100,"1 Match splints",534
44,4421.99,4421,"Other",442199,"Other",910,442199910,"(1)Of Kwarin, Tsuge or boxwood, Tagayasan (Cassia siamea) , red sandal wood, rosewood or ebony wood, excluding ebony wood with white streaks",536
44,4421.99,4421,"Other",442199,"Other",920,442199920,"- Fans and hand screens, nonmechanical; frames and handles thereof and parts of such frames and handles",538
44,4421.99,4421,"Other",442199,"Other",991,442199991,"-- Of those obtained by splicing wood sawn lengthwise, whether or not end-jointed",540
44,4421.99,4421,"Other",442199,"Other",999,442199999,"-- Other",541
45,4501.10,4501,"Natural cork, raw or simply prepared",450110,"Natural cork, raw or simply prepared",000,450110000,"Natural cork, raw or simply prepared",4
45,4501.90,4501,"Other",450190,"Other",000,450190000,"Other",5
45,4502.00,4502,"Natural cork, debacked or roughly squared, or in rectangular (including square) blocks, plates, sheets or strip (including sharp-edged blanks for corks or stoppers).",450200,"Natural cork, debacked or roughly squared, or in rectangular (including square) blocks, plates, sheets or strip (including sharp-edged blanks for corks or stoppers).",000,450200000,"Natural cork, debacked or roughly squared, or in rectangular (including square) blocks, plates, sheets or strip (including sharp-edged blanks for corks or stoppers).",7
45,4503.10,4503,"Corks and stoppers",450310,"Corks and stoppers",000,450310000,"Corks and stoppers",9
45,4503.90,4503,"Other",450390,"Other",000,450390000,"Other",10
45,4504.10,4504,"Blocks, plates, sheets and strip; tiles of any shape; solid cylinders, including discs",450410,"Blocks, plates, sheets and strip; tiles of any shape; solid cylinders, including discs",000,450410000,"Blocks, plates, sheets and strip; tiles of any shape; solid cylinders, including discs",12
45,4504.90,4504,"Other",450490,"Other",000,450490000,"Other",13
46,4601.21,4601,"Of bamboo",460121,"Of bamboo",000,460121000,"Of bamboo",5
46,4601.22,4601,"Of rattan",460122,"Of rattan",000,460122000,"Of rattan",6
46,4601.29,4601,"Other",460129,"Other",100,460129100,"1 Of Igusa (Juncus effusus) or of Shichitoi (Cyperus tegetiformis)",8
46,4601.29,4601,"Other",460129,"Other",900,460129900,"2 Other",9
46,4601.92,4601,"Of bamboo",460192,"Of bamboo",000,460192000,"Of bamboo",11
46,4601.93,4601,"Of rattan",460193,"Of rattan",000,460193000,"Of rattan",12
46,4601.94,4601,"Of other vegetable materials",460194,"Of other vegetable materials",100,460194100,"1 Mushiro, Komo and rushmats",14
46,4601.94,4601,"Of other vegetable materials",460194,"Of other vegetable materials",210,460194210,"- Straw braid",16
46,4601.94,4601,"Of other vegetable materials",460194,"Of other vegetable materials",290,460194290,"- Other",17
46,4601.94,4601,"Of other vegetable materials",460194,"Of other vegetable materials",911,460194911,"- Tatami facing",20
46,4601.94,4601,"Of other vegetable materials",460194,"Of other vegetable materials",919,460194919,"- Other",21
46,4601.94,4601,"Of other vegetable materials",460194,"Of other vegetable materials",990,460194990,"(2)Other",22
46,4601.99,4601,"Other",460199,"Other",100,460199100,"1 Plaits and similar products of plaiting materials, whether or not assembled into strips",24
46,4601.99,4601,"Other",460199,"Other",200,460199200,"2 Other",25
46,4602.11,4602,"Of bamboo",460211,"Of bamboo",100,460211100,"1 Fans and handscreens, and parts thereof",29
46,4602.11,4602,"Of bamboo",460211,"Of bamboo",900,460211900,"2 Other",30
